"date","temp","spcond","sal","do_pct","do_mgl","depth","ph","turb","chlfluor"
"2016-01-01",26.6895833333333,48.064375,31.290625,82.9677083333333,5.578125,0.9034375,7.69166666666667,20.0215053763441,NA
"2016-01-02",26.3802083333333,47.8417708333333,31.1354166666667,79.8677083333333,5.40729166666667,0.89375,7.6625,20.7553191489362,NA
"2016-01-03",24.8239583333333,48.005,31.284375,75.5708333333333,5.25104166666667,0.868125,7.66145833333333,14.7604166666667,NA
"2016-01-04",22.5072916666667,47.3661458333333,30.8645833333333,78.7447916666667,5.71041666666667,0.8396875,7.70416666666667,17.1979166666667,NA
"2016-01-05",20.06875,47.2730208333333,30.8145833333333,84.3260416666667,6.39479166666667,0.766666666666667,7.75104166666667,11.96875,NA
"2016-01-06",19.5229166666667,47.7320833333333,31.1520833333333,91.7927083333333,7.00625,0.811875,7.81458333333333,12.2395833333333,NA
"2016-01-07",20.2760416666667,48.2760416666667,31.55,97.3927083333333,7.31770833333333,0.959270833333333,8.01041666666667,5.84375,NA
"2016-01-08",21.0458333333333,48.7267708333333,31.8708333333333,93.4,6.90833333333333,1.0078125,8.09583333333333,2.57291666666667,NA
"2016-01-09",22.0375,48.9536458333333,32.028125,89.6197916666667,6.496875,0.989583333333333,8.034375,2.85416666666667,NA
"2016-01-10",22.50625,48.2685416666667,31.5239583333333,82.56875,5.9625,1.02447916666667,7.96041666666667,3.55208333333333,NA
"2016-01-11",21.1427083333333,45.9214583333333,29.8375,79.8479166666667,5.96770833333333,0.896145833333333,7.9375,4.23958333333333,NA
"2016-01-12",19.640625,46.0708333333333,29.946875,84.5145833333333,6.484375,0.9184375,8.00625,3.63541666666667,NA
"2016-01-13",18.3166666666667,46.06125,29.94375,89.5229166666667,7.04791666666667,0.856979166666667,8.06354166666667,3.55208333333333,NA
"2016-01-14",17.2,46.2778125,30.0979166666667,89.990625,7.23125,0.9178125,8.11979166666667,2.55208333333333,NA
"2016-01-15",18.1479166666667,47.0411458333333,30.6541666666667,90.6416666666667,7.12708333333333,1.08427083333333,8.11041666666667,2.27083333333333,NA
"2016-01-16",19.3354166666667,46.2144791666667,30.0552083333333,93.33125,7.19479166666667,0.954375,8.075,1.98958333333333,NA
"2016-01-17",20.3333333333333,46.2504166666667,30.08125,93.8729166666667,7.10625,1.05041666666667,8.028125,4.47916666666667,NA
"2016-01-18",17.709375,41.2311458333333,26.4927083333333,87.1458333333333,7.08125,0.778541666666667,7.99895833333333,2.61458333333333,NA
"2016-01-19",15.9947916666667,41.0255208333333,26.321875,92.8885416666667,7.8125,0.671666666666667,8.096875,2.96875,NA
"2016-01-20",15.3385416666667,42.6609375,27.4822916666667,99.5864583333333,8.42604166666667,0.779791666666667,8.1875,3.09375,NA
"2016-01-21",16.3479166666667,43.7557291666667,28.278125,102.29375,8.43854166666667,0.852291666666667,8.18333333333333,2.79166666666667,NA
"2016-01-22",17.1291666666667,43.7678125,28.284375,94.6427083333333,7.69895833333333,0.957604166666667,8.15208333333333,2.72916666666667,NA
"2016-01-23",16.846875,37.9119791666667,24.165625,92.5875,7.765625,0.887708333333333,8.11666666666667,8.25,NA
"2016-01-24",15.8958333333333,34.1613541666667,21.5458333333333,95.6447916666667,8.29166666666667,0.726145833333333,8.16041666666667,5.40625,NA
"2016-01-25",16.2302083333333,35.9275,22.7510416666667,100.088541666667,8.55625,0.80875,8.18125,5.16666666666667,NA
"2016-01-26",17.7739583333333,38.4277083333333,24.5020833333333,104.801041666667,8.60104166666667,0.8946875,8.16041666666667,5.35416666666667,NA
"2016-01-27",19.1125,33.2909375,21.0010416666667,92.634375,7.56666666666667,0.9565625,8.04791666666667,4.86458333333333,NA
"2016-01-28",19.5604166666667,25.0676041666667,15.415625,83.5979166666667,6.99479166666667,1.00552083333333,7.93645833333333,4.47916666666667,NA
"2016-01-29",19.1427083333333,14.3734375,8.48229166666667,77.9854166666667,6.86458333333333,0.8434375,7.790625,6.04166666666667,NA
"2016-01-30",18.2802083333333,15.8767708333333,9.43541666666667,78.81875,7.01145833333333,0.901979166666667,7.81979166666667,6.44791666666667,NA
"2016-01-31",18.459375,18.5995833333333,11.20625,78.353125,6.875,0.951145833333333,7.790625,5.88541666666667,NA
"2016-02-01",19.8822916666667,21.334375,12.8875,79.6072916666667,6.71354166666667,0.9765625,7.75,5.47916666666667,NA
"2016-02-02",21.2385416666667,21.699375,13.153125,76.9989583333333,6.325,0.978020833333333,7.66041666666667,6.02083333333333,NA
"2016-02-03",22.23125,25.5909375,15.721875,80.28125,6.36770833333333,1.03322916666667,7.71979166666667,6.5,NA
"2016-02-04",23.090625,28.29125,17.4739583333333,84.5958333333333,6.54583333333333,1.01208333333333,7.77708333333333,6.875,NA
"2016-02-05",21.33125,24.0289583333333,14.6572916666667,88.5520833333333,7.2125,0.718020833333333,7.80833333333333,10.0104166666667,NA
"2016-02-06",19.2104166666667,27.7160416666667,17.140625,90.6197916666667,7.5625,0.844895833333333,7.92291666666667,8.91666666666667,NA
"2016-02-07",18.159375,29.9859375,18.65625,92.44375,7.80729166666667,0.7796875,7.94166666666667,8.8125,NA
"2016-02-08",17.128125,33.9794791666667,21.4104166666667,98.053125,8.29895833333333,0.908020833333333,8.02604166666667,8.4375,NA
"2016-02-09",17.45,37.8058333333333,24.0760416666667,99.6166666666667,8.26875,1.01885416666667,8.04270833333333,8.65625,NA
"2016-02-10",17.0760416666667,33.919375,21.4020833333333,97.025,8.22083333333333,0.866770833333333,7.96041666666667,7.29166666666667,NA
