"date","temp","spcond","sal","do_pct","do_mgl","depth","ph","turb","chlfluor"
"2016-01-01",14.18125,0.435416666666667,0.219791666666667,71.4364583333333,7.33541666666667,1.13208333333333,5.27291666666667,9.9375,NA
"2016-01-02",13.003125,8.29604166666667,4.89375,77.921875,7.96666666666667,1.17395833333333,6.24791666666667,9.8125,NA
"2016-01-03",13.1416666666667,30.299375,18.8395833333333,90.8708333333333,8.48958333333333,1.2034375,7.88645833333333,6.05208333333333,NA
"2016-01-04",13.6052083333333,36.3325,22.9864583333333,90.178125,8.134375,1.10604166666667,7.921875,5.42105263157895,NA
"2016-01-05",13.7354166666667,36.3085416666667,22.965625,84.38125,7.59166666666667,1.28145833333333,7.79583333333333,6.48958333333333,NA
"2016-01-06",13.3,35.5052083333333,22.396875,84.2354166666667,7.67395833333333,1.32979166666667,7.721875,6.07291666666667,NA
"2016-01-07",13.0697916666667,35.0554166666667,22.0885416666667,84.3229166666667,7.73541666666667,1.37052083333333,7.675,5.67708333333333,NA
"2016-01-08",12.8177083333333,34.1686458333333,21.4677083333333,75.5604166666667,6.99270833333333,1.37104166666667,7.27708333333333,4.72916666666667,NA
"2016-01-09",13.0614583333333,32.6939583333333,20.4614583333333,67.6322916666667,6.26979166666667,1.37697916666667,7.10729166666667,3.53125,NA
"2016-01-10",13.3875,27.0541666666667,16.6395833333333,73.7375,6.95104166666667,1.15072916666667,6.94791666666667,3.55208333333333,NA
"2016-01-11",13.565625,23.5440625,14.2958333333333,68.5166666666667,6.53333333333333,1.22166666666667,6.91354166666667,4.91666666666667,NA
"2016-01-12",13.5375,25.65875,15.703125,56.4958333333333,5.346875,1.21989583333333,6.99270833333333,4.39583333333333,NA
"2016-01-13",13.165625,25.8908333333333,15.85,57.1677083333333,5.44375,1.26145833333333,7.084375,3.91666666666667,NA
"2016-01-14",13.0489583333333,26.6289583333333,16.3479166666667,59.1385416666667,5.63125,1.30791666666667,7.17604166666667,3.66666666666667,NA
"2016-01-15",12.9552083333333,25.2063541666667,15.4197916666667,56.0625,5.38020833333333,1.32333333333333,7.15625,4.65625,NA
"2016-01-16",12.9166666666667,23.28625,14.1229166666667,51.0072916666667,4.93541666666667,1.27447916666667,7.1,3.40625,NA
"2016-01-17",12.8979166666667,18.5214583333333,11.065625,51.8510416666667,5.128125,1.13760416666667,6.98333333333333,4.70833333333333,NA
"2016-01-18",12.8625,18.3438541666667,10.8989583333333,47.3385416666667,4.68229166666667,1.19135416666667,6.98333333333333,5.64583333333333,NA
"2016-01-19",12.821875,19.8292708333333,11.8645833333333,64.7572916666667,6.35833333333333,1.151875,7.24895833333333,6.21875,NA
"2016-01-20",12.6635416666667,20.9201041666667,12.5729166666667,67.140625,6.59270833333333,1.24114583333333,7.32604166666667,5.61458333333333,NA
"2016-01-21",12.6885416666667,21.1270833333333,12.703125,63.4270833333333,6.22083333333333,1.27375,7.26875,3.5625,NA
"2016-01-22",12.95,1.41583333333333,0.830208333333333,79.128125,8.31458333333333,0.979375,5.52604166666667,15.3333333333333,NA
"2016-01-23",9.35208333333333,0.1015625,0.0697916666666667,81.9895833333333,9.40208333333333,0.829166666666667,5.14583333333333,14.5833333333333,NA
"2016-01-24",7.928125,2.81385416666667,1.63645833333333,86.4604166666667,10.1760416666667,1.008125,5.48958333333333,10.6458333333333,NA
"2016-01-25",9.56979166666667,15.4745833333333,9.17604166666667,79.7354166666667,8.61770833333333,1.15197916666667,7.07916666666667,7.09375,NA
"2016-01-26",10.7729166666667,16.5226041666667,9.78541666666667,78.825,8.22395833333333,1.22395833333333,7.14791666666667,5.38541666666667,NA
"2016-01-27",11.903125,15.8630208333333,9.47604166666667,85.1510416666667,8.65625,1.13552083333333,7.17395833333333,7.51041666666667,NA
"2016-01-28",12.6979166666667,23.2846875,14.121875,81.1114583333333,7.884375,1.1825,7.496875,7.88541666666667,NA
"2016-01-29",12.50625,23.1326041666667,14.01875,75.85,7.409375,1.11625,7.38958333333333,8.86458333333333,NA
"2016-01-30",12.2729166666667,24.5466666666667,14.9489583333333,77.26875,7.53541666666667,1.16552083333333,7.478125,6.04166666666667,NA
"2016-01-31",12.6552083333333,30.5813541666667,19.0145833333333,83.1052083333333,7.83854166666667,1.28947916666667,7.76041666666667,5.66666666666667,NA
"2016-02-01",13.0989583333333,32.3489583333333,20.2208333333333,77.60625,7.19895833333333,1.2903125,7.67395833333333,4.03125,NA
"2016-02-02",13.465625,31.9782291666667,19.9770833333333,65.715625,6.06354166666667,1.44302083333333,7.4375,2.875,NA
"2016-02-03",14.8875,28.3191666666667,17.5020833333333,62.303125,5.65729166666667,1.33770833333333,7.24583333333333,4.84375,NA
"2016-02-04",15.771875,25.2813541666667,15.4625,55.121875,4.97604166666667,1.124375,7.12604166666667,8.84375,NA
"2016-02-05",15.2375,24.195,14.74375,35.3375,3.246875,1.12447916666667,7,10.875,NA
"2016-02-06",14.1291666666667,23.4495833333333,14.2447916666667,42.175,4.00104166666667,1.1275,7.05,12.3229166666667,NA
"2016-02-07",13.028125,24.2689583333333,14.7739583333333,65.19375,6.26875,1.09,7.32291666666667,31.9895833333333,NA
"2016-02-08",13.03125,26.44,16.2229166666667,77.6208333333333,7.39270833333333,0.872083333333333,7.58645833333333,20.8541666666667,NA
"2016-02-09",13.2395833333333,24.8108333333333,15.14375,71.90625,6.86145833333333,0.8625,7.38958333333333,9.22916666666667,NA
"2016-02-10",12.5020833333333,26.909375,16.5291666666667,76.7395833333333,7.38125,0.9884375,7.3,6.98958333333333,NA
